episode,reward,shortage,wastage,moving_avg_reward,moving_avg_shortage,moving_avg_wastage,epsilon,act_0_count,act_1_count,act_2_count,act_3_count,act_4_count
799,-1534.0641569864372,1268.209437990958,453.7500000000001,-1578.9381786640672,1265.6426119348753,465.681360930964,0.44959874735743227,10.0,20.0,16.0,35.0,19.0
800,-1568.6475672654074,1315.065044843605,460.05,-1579.1604960520092,1266.4901568601697,465.672360930964,0.4491491486100748,25.0,21.0,27.0,16.0,11.0
801,-1648.2629906909096,1247.200327127273,494.7125,-1584.7471539285605,1267.1537621112036,466.288610930964,0.44869999946146477,19.0,24.0,23.0,20.0,14.0
802,-1496.7671083304983,1260.178072220332,460.5,-1585.1314666064216,1267.202066370442,466.36046721996723,0.4482512994620033,18.0,27.0,15.0,25.0,15.0
803,-1696.5130209063418,1342.4586806042273,456.82500000000005,-1587.882153157213,1268.7685033268485,466.23149833614997,0.4478030481625413,23.0,25.0,16.0,17.0,19.0
804,-1638.3841443742715,1340.3729702257688,461.1996890356186,-1591.7587740142408,1270.0910880443919,466.2717421168623,0.44735524511437874,18.0,20.0,23.0,20.0,19.0
805,-1748.9908852924702,1284.4592857361577,480.3361462818177,-1600.6557869197331,1274.3577372255436,466.68946504249857,0.4469078898692644,20.0,22.0,21.0,17.0,20.0
806,-1717.5635313352825,1337.0048542235213,492.30625000000015,-1606.3327811303725,1277.5322055881923,467.1547567091653,0.4464609819793951,20.0,21.0,19.0,23.0,17.0
807,-1736.2234031211588,1276.882330197624,460.6207588703935,-1606.4285328336223,1277.7029635005667,466.5276530422115,0.44601452099741573,26.0,17.0,20.0,17.0,20.0
808,-1679.9409804875313,1311.5952507593759,458.3872438171942,-1607.2915677417143,1279.1007668210532,466.09576575894795,0.4455685064764183,31.0,16.0,18.0,15.0,20.0
809,-1803.5034114692846,1384.1140750947152,476.2032348060077,-1612.6928432504612,1280.5363531758553,466.4810804550681,0.4451229379699419,27.0,22.0,13.0,23.0,15.0
810,-1491.3953893538053,1253.9510929025373,456.4687499999999,-1610.4810392402499,1279.5745788720074,466.43193790062867,0.44467781503197196,24.0,19.0,18.0,23.0,16.0
811,-1466.0213253212362,1221.150327991935,469.0458333333334,-1606.9599103436651,1278.4096318298396,466.5732295672953,0.44423313721693997,27.0,13.0,15.0,31.0,14.0
812,-1744.526308212531,1306.0925388083544,478.1374999999999,-1602.5210475319702,1273.4843899553762,466.5222295672953,0.44378890407972305,25.0,22.0,15.0,21.0,17.0
813,-1722.9257685076022,1263.5338456717352,469.875,-1610.142813271009,1276.0117337814022,466.71797956729534,0.44334511517564335,22.0,21.0,9.0,25.0,23.0
814,-1711.0392413003644,1194.4810741225704,459.31763011650946,-1615.0438197909086,1275.1703601308645,466.72104656300144,0.4429017700604677,14.0,20.0,21.0,24.0,21.0
815,-1656.8045035184023,1226.2354533646326,463.45132347145426,-1613.8272813931503,1275.420696531235,466.34587587721455,0.44245886829040726,26.0,15.0,13.0,26.0,20.0
816,-1670.0826153342841,1160.0256288953315,470.74351849158273,-1617.5709635591659,1273.211062348695,466.6579962470461,0.44201640942211684,19.0,16.0,23.0,23.0,19.0
817,-1789.5069406480993,1188.7661158376004,498.31275372933607,-1623.5721948987668,1271.5391130165394,467.4462513216329,0.44157439301269474,14.0,22.0,20.0,25.0,19.0
818,-1531.8615957754068,1290.3743971836045,456.30000000000007,-1621.815915885343,1270.0142603409233,467.27725132163295,0.44113281861968207,17.0,22.0,22.0,27.0,12.0
819,-1700.3312706510649,1415.7100840090627,458.7661446374702,-1620.7892448941539,1274.6967596949792,466.34715045392295,0.4406916858010624,29.0,16.0,13.0,20.0,22.0
820,-1585.6001904770212,1201.5317519462697,455.30256255761674,-1623.0720363136654,1273.3778577164617,466.28829484121053,0.4402509941152613,17.0,24.0,24.0,16.0,19.0
821,-1350.7346154351371,1160.2147436234245,462.4125000000001,-1620.138990051379,1272.2811602082709,466.34029484121044,0.43981074312114604,23.0,30.0,16.0,18.0,13.0
822,-1512.6622566417952,1274.8043560455692,459.12983485387684,-1619.084797804068,1270.325122409084,466.433641538288,0.4393709323780249,21.0,31.0,14.0,13.0,21.0
823,-1568.7068998317068,1232.4677916967778,458.0052122865399,-1624.9868470229346,1271.3846690578412,466.3863707840187,0.4389315614456469,18.0,25.0,18.0,19.0,20.0
824,-1400.1733042758253,1106.8291796321168,459.17953482765023,-1627.1801762569748,1271.2363583122722,466.4671661364127,0.43849262988420123,25.0,18.0,22.0,19.0,16.0
825,-1448.852372711568,1184.078080360936,464.8246660635429,-1623.435791920927,1269.2702987259718,466.5536594576835,0.438054137254317,29.0,21.0,24.0,9.0,17.0
826,-1424.0991323908338,1197.0494215938893,481.5250000000001,-1617.4599844017541,1267.825161190187,467.1255582421874,0.4376160831170627,24.0,22.0,23.0,18.0,13.0
827,-1575.486790461828,1336.7411936412186,467.875,-1620.350530409452,1270.3003585286522,467.2933082421875,0.43717846703394564,19.0,24.0,23.0,18.0,16.0
828,-2295.961716078129,1299.2121314751923,508.9797379313089,-1634.2851619753646,1269.5840855719464,468.2990736244782,0.4367412885669117,19.0,27.0,13.0,18.0,23.0
829,-1566.0252543428032,1191.8754968819837,461.7120090198274,-1618.8322380568893,1267.7556228015994,466.4667747471118,0.4363045472783448,21.0,21.0,17.0,19.0,22.0
830,-1641.1408435333917,1341.2355623555948,468.5375000000001,-1618.9071981314078,1269.0023573236788,466.6446980062521,0.43586824273106645,28.0,19.0,14.0,22.0,17.0
831,-1680.7045432685482,1275.9608188995037,463.0133149192918,-1621.680691422824,1269.7450086523656,466.70921430463784,0.4354323744883354,25.0,24.0,15.0,15.0,21.0
832,-1490.5507524063355,1273.8497952340479,457.77605955526406,-1621.507310125056,1270.3540491481438,466.78227226320286,0.43499694211384704,26.0,17.0,22.0,17.0,18.0
833,-1358.0887781034571,1191.725852068971,460.49999999999994,-1610.0622300911098,1267.0640280731077,466.34031352081763,0.4345619451717332,23.0,19.0,26.0,18.0,14.0
834,-1649.219394003692,1274.7212626691278,465.88749999999993,-1607.2088001186576,1264.144323572049,466.0491986538734,0.43412738322656147,26.0,17.0,18.0,21.0,18.0
835,-1634.3821800945518,1314.5881200630342,460.50000000000006,-1604.1307144829573,1264.9410497827716,466.0960237020891,0.4336932558433349,30.0,13.0,18.0,22.0,17.0
836,-1643.5437808141135,1238.0291872094092,460.4999999999999,-1600.901422075039,1263.0546881774928,465.7562737020891,0.43325956258749154,25.0,9.0,27.0,19.0,20.0
837,-1343.487071986461,1214.0830479909732,458.3625000000001,-1596.1826916336918,1260.760902731621,465.83822142954966,0.43282630302490405,22.0,19.0,19.0,27.0,13.0
838,-1554.0592474373486,1293.3561649582325,458.02500000000003,-1590.7292700677438,1258.9482883543224,465.3637214295497,0.43239347672187917,28.0,17.0,16.0,18.0,21.0
839,-1366.0044427383089,1193.4029618255395,459.89999999999975,-1587.095002719598,1259.125776788892,465.37322142954974,0.4319610832451573,18.0,17.0,32.0,18.0,15.0
840,-1348.2718264152002,1218.6645509434672,460.27500000000003,-1585.1488585293296,1259.736347328713,465.2412214295498,0.43152912216191214,19.0,20.0,20.0,29.0,12.0
841,-1645.8243512972808,1298.1995675315204,480.0250000000001,-1586.7940989563829,1261.218174280082,465.6537214295497,0.4310975930397502,12.0,24.0,19.0,32.0,13.0
842,-1539.4044276895975,1188.7029517930648,461.35,-1585.5564019853541,1259.2213873806784,465.7512048076259,0.43066649544671043,18.0,24.0,23.0,20.0,15.0
843,-1478.4322223027996,1149.1464815351997,464.9625000000001,-1587.2701993332573,1259.319085612614,465.823454807626,0.4302358289512637,16.0,29.0,18.0,25.0,12.0
844,-1625.765481957908,1339.0603213052723,455.1749999999999,-1584.0965112212946,1257.2199602046392,465.71845480762596,0.4298055931223125,20.0,25.0,21.0,19.0,15.0
845,-1903.682743602479,1266.8051469764882,507.28669342002183,-1587.662872766736,1253.8600342597636,466.7209386760263,0.42937578752919014,10.0,30.0,29.0,12.0,19.0
846,-1374.6311800357507,1219.4207866905006,461.5000000000001,-1587.5312880011752,1254.497851506398,466.7526280405132,0.4289464117416609,17.0,30.0,23.0,17.0,13.0
847,-1611.1150862839613,1263.7761274621748,476.9508950906992,-1593.975791066276,1256.194841615256,467.08164594232716,0.42851746532991924,18.0,22.0,25.0,23.0,12.0
848,-1572.4737133316416,1196.145505445802,460.4654901009085,-1598.8488151766371,1256.4707849533245,467.1049557443454,0.42808894786458934,19.0,19.0,23.0,21.0,18.0
849,-1571.3503733284167,1260.2835822189443,458.92500000000007,-1599.5945395034769,1256.3122678378843,467.2084557443453,0.42766085891672473,17.0,18.0,19.0,22.0,24.0
850,-1538.7443027069469,1231.8462018046316,456.9750000000002,-1598.996474212308,1254.647890977105,467.14695574434523,0.427233198057808,17.0,23.0,16.0,25.0,19.0
851,-1953.2834141455558,1411.4909983467708,466.0752932809324,-1605.0968826814008,1257.9337044014949,466.574211609964,0.4268059648597502,13.0,23.0,18.0,23.0,23.0
852,-1359.6774882943882,1194.6120755295917,459.759375,-1602.3550902806785,1256.62238446768,466.559399109964,0.4263791588948904,16.0,18.0,20.0,28.0,18.0
853,-1559.4808661147931,1256.337244076529,456.97499999999997,-1599.6144471848477,1254.899955737126,466.562399109964,0.42595277973599555,12.0,22.0,28.0,20.0,18.0
854,-1700.9778610984688,1215.165810896328,481.63662936126775,-1600.8663215193314,1252.3958125505371,466.9711379164769,0.42552682695625954,17.0,23.0,28.0,12.0,20.0
855,-1499.6733759866936,1080.307250657796,474.7125,-1595.8799713332157,1248.31277184897,466.8586649908406,0.4251013001293033,15.0,27.0,22.0,18.0,18.0
856,-1668.4153244291874,1296.7268829527923,468.325,-1594.8970071950937,1247.507212423555,466.3790399908407,0.424676198829174,12.0,24.0,31.0,17.0,16.0
857,-1934.9160672759183,1387.5134518995549,482.6458894265859,-1598.8708604781891,1249.719834857594,466.8195426019645,0.4242515226303448,21.0,25.0,22.0,13.0,19.0
858,-1408.8223964369836,1170.2232642913227,459.48750000000007,-1593.4484887971782,1246.892395128233,466.84154772562056,0.42382727110771445,19.0,24.0,27.0,15.0,15.0
859,-1578.627416693039,1335.7766111286928,460.46250000000015,-1588.950968901653,1245.9256458489124,466.52673302950046,0.4234034438366067,19.0,25.0,22.0,18.0,16.0
860,-1579.9585053739456,1230.280670249297,454.5375,-1590.722231222056,1245.4522373958475,466.48810802950044,0.4229800403927701,20.0,22.0,16.0,22.0,20.0
861,-1880.1569931538688,1387.5283372529732,484.35969199564886,-1599.0049445787088,1248.7797975810684,466.7943852027467,0.42255706035237733,19.0,19.0,20.0,21.0,21.0
862,-1813.5928912012876,1190.434753074779,492.1907615891171,-1600.3862762384838,1246.466641866397,467.07545043452905,0.42213450329202495,19.0,19.0,28.0,13.0,21.0
863,-1412.9294535554277,1173.6196357036183,460.49999999999994,-1594.1863499394399,1244.6683576670343,466.8879504345291,0.4217123687887329,18.0,19.0,23.0,27.0,13.0
864,-1824.2257898268929,1443.4651098845948,472.52812500000016,-1596.450080909971,1249.6480383822748,467.1521603321989,0.4212906564199442,14.0,15.0,30.0,22.0,19.0
865,-1378.7117233820268,1160.4911489213514,459.97499999999997,-1590.8882253072434,1248.3331522934093,467.0826338627698,0.42086936576352424,19.0,22.0,20.0,22.0,17.0
866,-1525.3846773204393,1292.7814515469593,460.2124999999999,-1587.9942665469666,1250.9882687464417,466.87201349293815,0.4204484963977607,16.0,34.0,19.0,18.0,13.0
867,-1314.4841643537711,1202.656109569181,460.5,-1578.4938110210799,1251.2660686210736,466.11575841835145,0.42002804790136294,28.0,34.0,17.0,13.0,8.0
868,-1451.7765648861173,1266.1843765907452,460.4999999999999,-1576.8921104032943,1250.7822682092165,466.1997584183514,0.4196080198534616,29.0,23.0,24.0,14.0,10.0
869,-2047.1537262451968,1509.400200587893,476.67546422810045,-1583.828559515177,1252.656070540793,466.55794481016403,0.4191884118336081,22.0,14.0,20.0,26.0,18.0
870,-1586.0429052429772,1190.849436828651,474.51875000000007,-1583.8374138104962,1252.4424242384405,466.9422685590117,0.41876922342177453,24.0,22.0,12.0,26.0,16.0
871,-1733.4136961048343,1266.8690863748013,465.2775471587631,-1591.4909954238901,1254.575511093468,466.99956950218694,0.41835045419835276,14.0,19.0,22.0,25.0,20.0
872,-1937.2589617302165,1285.7642954196945,501.5243244417255,-1599.9829295256582,1254.7947098809504,467.847459293944,0.4179321037441544,16.0,16.0,16.0,30.0,22.0
873,-1515.790675158091,1235.5271167720612,460.49999999999994,-1598.9246050321858,1254.8558963824564,467.8973550482131,0.41751417164041027,19.0,25.0,23.0,17.0,16.0
874,-1381.1701911936761,1233.780127462451,460.49999999999994,-1598.5445427705429,1257.3949153390631,467.9237643516601,0.41709665746876984,24.0,25.0,15.0,24.0,12.0
875,-1434.8764595292587,1128.7093063528398,456.8124999999999,-1598.2650245068971,1256.2875398589013,467.76352103038926,0.4166795608113011,17.0,13.0,30.0,22.0,18.0
876,-1569.151797856294,1156.097031904196,479.1312499999999,-1601.166077816206,1255.468492065107,467.7156460303893,0.41626288125048977,19.0,18.0,29.0,15.0,19.0
877,-1428.6280542035188,1269.4687028023461,460.4249999999998,-1598.22890309104,1254.1230422483297,467.5666460303892,0.41584661836923925,18.0,17.0,26.0,22.0,17.0
878,-1464.9559664278206,1246.53731095188,462.14999999999986,-1581.6087880980338,1253.0695458378636,466.63005127176314,0.41543077175087,22.0,21.0,21.0,22.0,14.0
879,-1493.753303907485,1266.1688692716561,460.50000000000006,-1580.1633490893273,1254.5554132856569,466.60581109136655,0.41501534097911913,20.0,11.0,24.0,28.0,17.0
880,-1568.966934798942,1324.019623199295,456.9374999999999,-1578.7198709146385,1254.2110945025308,466.3738110913665,0.41460032563814003,23.0,19.0,16.0,22.0,20.0
881,-1753.0669565094302,1347.3167798490915,483.0917867357927,-1580.1671191794555,1255.6382137215226,466.77538052769654,0.4141857253125019,24.0,34.0,9.0,22.0,11.0
882,-1434.9726974823006,1238.765131654867,456.82499999999993,-1579.0555580809753,1254.936520449939,466.75635933659134,0.41377153958718943,20.0,20.0,17.0,31.0,12.0
883,-1793.117852550128,1303.2732346156283,499.5426754630346,-1587.7561395699086,1257.1674681008722,467.53721284585197,0.4133577680476022,26.0,15.0,15.0,22.0,22.0
884,-1604.2239118857062,1243.233532190796,469.08706025902273,-1586.856229927549,1256.5377134913056,467.6012040510324,0.4129444102795546,21.0,20.0,24.0,15.0,20.0
885,-1696.4687092762306,1340.895806184153,479.62499999999994,-1588.0979605111827,1257.063867213728,467.9837040510324,0.412531465869275,24.0,22.0,20.0,20.0,14.0
886,-1654.8918569236414,1130.3649296976703,472.3444623771352,-1588.3249220333732,1254.9105820634934,468.2205932985751,0.41211893440340575,15.0,25.0,23.0,18.0,19.0
887,-1603.5677613083785,1305.0493408722518,460.9937500000002,-1593.5265358198114,1256.7299079211189,468.27321829857516,0.41170681546900234,16.0,15.0,35.0,16.0,18.0
888,-1539.6050070645827,1244.9950047097216,456.11250000000007,-1593.2374510123561,1255.7626847161487,468.2349682985752,0.41129510865353336,28.0,20.0,17.0,18.0,17.0
889,-1606.5806949792832,1341.3821373678581,464.5074889274958,-1598.0489760571759,1258.7222682269949,468.3271180771251,0.41088381354487985,15.0,17.0,32.0,20.0,16.0
890,-1491.1007213362727,1294.8338142241823,458.8499999999999,-1600.9055539555973,1260.2456534926093,468.298618077125,0.410472929731335,24.0,16.0,22.0,24.0,14.0
891,-1356.884184774125,1247.0360174028524,460.33015866984647,-1595.1267506251343,1259.222382490036,467.90472125052196,0.41006245680160364,24.0,22.0,20.0,23.0,11.0
892,-1349.6438068358946,1167.4292045572631,460.49999999999994,-1591.33153820806,1258.7969075453198,467.887721250522,0.40965239434480205,19.0,19.0,28.0,25.0,9.0
893,-1485.583536601308,1198.1306910675387,478.13750000000005,-1591.4745644940301,1259.7765917359666,468.151221250522,0.40924274195045723,24.0,20.0,21.0,21.0,14.0
894,-1289.8022411109669,1092.3431607406444,473.0374999999999,-1584.7552996770912,1254.842248524674,468.508471250522,0.40883349920850676,26.0,28.0,20.0,17.0,9.0
895,-1362.8099803765913,1178.1118619177278,459.6421875,-1573.9378444125737,1253.0683828234987,467.5555811321215,0.40842466570929825,16.0,32.0,16.0,26.0,10.0
896,-1762.6446585554083,1227.6047723702723,461.9875000000001,-1581.6981139829668,1253.2320625370944,467.56533113212157,0.40801624104358897,15.0,17.0,26.0,23.0,19.0
897,-1744.0350455651776,1210.6566970434517,493.04999999999995,-1584.3565131685912,1252.1696739287197,467.8873132303075,0.4076082248025454,18.0,31.0,19.0,17.0,15.0
898,-1826.5646897226634,1202.1365730514447,512.9221598103638,-1589.4383326964116,1252.2894952808326,468.9364466244966,0.4072006165777428,19.0,21.0,23.0,17.0,20.0
899,-1700.451428809307,1356.0202469069436,468.4210584488916,-1592.020353806029,1254.2042285745927,469.1263677934744,0.4067934159611651,24.0,17.0,20.0,21.0,18.0
900,-1396.9887246600651,1186.07937611469,459.8696604880294,-1589.1852422450916,1253.2888920607938,469.184261003235,0.4063866225452039,18.0,13.0,18.0,32.0,19.0
901,-1604.0756344903868,1272.1920896602576,476.5375000000002,-1582.2010866519881,1250.5029138870639,469.3935051376164,0.4059802359226587,24.0,22.0,16.0,19.0,19.0
902,-1684.1825349717599,1305.2550233145066,479.29999999999995,-1588.6911875855358,1252.715772842762,469.7843176376164,0.40557425568673605,15.0,25.0,15.0,24.0,21.0
903,-2284.097883829361,1330.183788551905,562.4120443769554,-1603.183527939827,1254.1927037322694,471.8930585251556,0.40516868143104934,14.0,26.0,20.0,17.0,23.0
904,-1544.3254230976888,1216.6086153984597,473.1625,-1600.0504791798116,1254.221559822312,471.7235759379302,0.4047635127496183,17.0,33.0,18.0,15.0,17.0
905,-1561.6119415841179,1266.6142596929542,459.6905520446869,-1601.28925049176,1257.9477000030151,471.4231369788239,0.4043587492368687,30.0,11.0,20.0,20.0,19.0
906,-1513.298994608958,1207.9366850283175,458.3939670664815,-1598.1869238953554,1256.1718960445257,471.2245163201535,0.4039543904876318,25.0,29.0,15.0,14.0,17.0
907,-1728.06223889332,1305.9942703733245,470.8208333333334,-1594.0498473277032,1254.541512414001,470.9880151982885,0.4035504360971442,31.0,21.0,18.0,12.0,18.0
908,-1371.2155594508533,1221.8374563005689,456.4593750000001,-1593.2977105879806,1255.573796254186,470.92745269828845,0.40314688566104706,25.0,11.0,32.0,16.0,16.0
909,-1771.862489818643,1244.291659879096,482.67499999999984,-1597.1624120504928,1253.744097229194,471.3717026982884,0.402743738775386,17.0,22.0,16.0,29.0,16.0
910,-1481.5159514888292,1120.1689676592193,480.01250000000033,-1595.1935609727907,1251.5418631773925,471.88120269828846,0.4023409950366106,20.0,14.0,31.0,20.0,15.0
911,-1819.180849940676,1438.1190719024476,471.2024299115996,-1593.9740381085264,1252.553677870382,471.6180574566075,0.401938654041574,17.0,22.0,28.0,18.0,15.0
912,-2078.5489397470587,1232.6127116758958,500.4994523112295,-1599.273159079442,1253.3972370424042,471.78423127104963,0.4015367153875324,17.0,29.0,19.0,11.0,24.0
913,-1734.0509564783956,1220.8527196687328,461.52187697529644,-1605.6955891379012,1254.3418987217067,471.80466881055565,0.4011351786721449,15.0,23.0,17.0,29.0,16.0
914,-1724.1484278970934,1293.6239519313956,476.9625,-1603.6940418993056,1251.3450755626427,471.89335631055576,0.40073404349347275,15.0,17.0,25.0,22.0,21.0
915,-1483.8225270466844,1212.665018031123,474.5750000000001,-1605.7962579725986,1252.388552944838,472.18535631055573,0.40033330944997925,16.0,29.0,22.0,17.0,16.0
916,-1487.3222418147354,1271.2148278764907,460.4999999999997,-1605.0350092624844,1251.9572204714289,472.1911063105557,0.39993297614052925,23.0,22.0,13.0,23.0,19.0
917,-1731.3772344149002,1222.7441212488222,496.8498427689394,-1613.372870663707,1252.3589807050216,472.91810316593444,0.3995330431643887,25.0,24.0,15.0,16.0,20.0
918,-1530.5670767243696,1317.3947178162466,458.4749999999999,-1614.9486809004725,1253.3831875295316,472.8776031659345,0.39913351012122433,34.0,17.0,13.0,19.0,17.0
919,-1353.4799598931436,1119.5949732620954,460.0875,-1601.075205573431,1245.5870829830155,472.54584388137243,0.3987343766111031,12.0,26.0,26.0,22.0,14.0
920,-1887.4648008940592,1265.516021111048,510.9382217774972,-1607.1036434864527,1247.0804146686635,473.27423331692245,0.398335642234492,23.0,26.0,22.0,14.0,15.0
921,-1574.7545628900175,1242.8625033481294,459.8777108279609,-1603.9304608221562,1246.60028300813,473.16623659030637,0.3979373065922575,19.0,17.0,27.0,18.0,19.0
922,-1627.692619951169,1123.6036316622499,479.6218432699026,-1597.739133986575,1243.3570697329812,472.7281869668699,0.39753936928566525,24.0,22.0,13.0,20.0,21.0
923,-1751.6726531735546,1393.0401021157033,459.1124999999998,-1602.4567735468847,1246.5073294398542,472.7004369668698,0.3971418299163796,16.0,21.0,23.0,21.0,19.0
924,-1489.17582375053,1126.1659348889007,483.3345151180783,-1604.6168861980216,1244.3550455883828,473.1571272692314,0.3967446880864632,16.0,22.0,24.0,20.0,18.0
925,-1185.382812284925,990.9915117032581,470.89554473003847,-1599.6270132531347,1241.6006896953913,473.4387881638322,0.3963479433983767,18.0,20.0,26.0,22.0,14.0
926,-1650.6582973435188,1331.7805315623452,454.9875000000001,-1601.2571432428792,1245.1143596885545,472.95591316383224,0.3959515954549783,27.0,23.0,16.0,15.0,19.0
927,-1393.1604307795683,1049.7219521112897,454.57750261263436,-1600.5477907744003,1240.7194246747335,472.8389632160849,0.39555564385952335,25.0,22.0,21.0,14.0,18.0
928,-1581.2881151579443,1225.7158044874557,450.714408426761,-1602.874433749003,1240.3029945454448,472.6102513846202,0.39516008821566384,26.0,16.0,22.0,17.0,19.0
929,-1516.644752521341,1135.2881683475598,462.9624999999999,-1603.3322627212804,1237.6853805269627,472.65950138462017,0.3947649281274482,29.0,11.0,18.0,20.0,22.0
930,-1807.768888942101,1449.6155015541103,467.0956366109355,-1608.1083018041431,1240.197298094059,472.86266411683886,0.3943701631993207,27.0,15.0,21.0,14.0,23.0
931,-1849.712381753047,1362.741587835365,452.34999999999985,-1610.0412103090157,1240.5057942537846,472.247828382123,0.3939757930361214,18.0,17.0,20.0,19.0,26.0
932,-1732.9474993094946,1268.9446123590824,473.5327256247377,-1616.0007063455594,1241.109383867869,472.58198289461774,0.3935818172430853,29.0,11.0,21.0,16.0,23.0
933,-1490.9374160091402,1264.7788633730206,465.26912094960903,-1609.95709761474,1240.3394964430167,471.8965118043492,0.3931882354258422,21.0,20.0,23.0,20.0,16.0
934,-1481.853911039476,1146.235940692984,460.5,-1607.509697597815,1238.3995446130605,471.7247705991688,0.39279504719041636,19.0,20.0,22.0,21.0,18.0
935,-1496.458534907562,1247.3806899383749,457.3874999999999,-1603.509494110442,1236.529242288145,471.28002059916884,0.39240225214322594,19.0,9.0,24.0,31.0,17.0
936,-1478.2626175369298,1216.5044687719999,460.5532538239197,-1599.9769093227078,1238.2520330696316,471.04419642810456,0.39200984989108273,21.0,26.0,18.0,20.0,15.0
937,-1650.264674796445,1246.1245683444415,485.577822279782,-1600.9108475924693,1237.0735376190753,471.5358778737001,0.39161784004119166,20.0,23.0,18.0,23.0,16.0
938,-1420.6619538015873,1119.508617305758,459.3990278429505,-1598.5319865272086,1234.563809870996,471.6016084305591,0.39122622220115044,25.0,16.0,23.0,18.0,18.0
939,-1433.0796639667712,1133.7197759778476,460.5000000000001,-1595.0619659069584,1230.4105626431958,471.52145865200924,0.3908349959789493,25.0,15.0,28.0,14.0,18.0
940,-1507.499115442047,1325.3410769613647,459.4875,-1595.3899337890741,1231.0207078979395,471.53420865200917,0.3904441609829703,37.0,9.0,21.0,15.0,18.0
941,-1416.75172840088,1260.8761522672537,455.4374999999999,-1596.5872846616094,1231.2975105952275,471.43635547861226,0.3900537168219873,26.0,17.0,23.0,20.0,14.0
942,-1814.8343609375222,1365.2562406250145,469.20000000000016,-1605.8910957436417,1235.2540513165825,471.61035547861223,0.3896636631051653,21.0,20.0,25.0,17.0,17.0
943,-1703.227334396815,1206.676556264544,463.4624999999999,-1610.2439716995518,1235.4249686205228,471.31685547861235,0.38927399944206015,26.0,18.0,13.0,24.0,19.0
944,-1792.800298523898,1406.3289887515446,468.1846215810635,-1620.3039328478105,1241.7046851807409,471.2197979102335,0.3888847254426181,36.0,13.0,23.0,14.0,14.0
945,-1552.2996260657044,1249.916417377136,455.42500000000007,-1624.093725761593,1243.140776289929,471.1354541602335,0.38849584071717547,20.0,16.0,25.0,24.0,15.0
946,-1679.8652844273663,1222.0018562849102,480.36249999999995,-1622.4381382790318,1243.0287179682214,471.5029541602335,0.3881073448764583,20.0,14.0,25.0,21.0,20.0
947,-1442.3285561903197,1163.9023707935464,458.4750000000002,-1616.404008491535,1242.0936314432233,470.81145416023355,0.3877192375315819,17.0,23.0,22.0,21.0,17.0
948,-1947.907223228307,1259.4736567843233,523.4525265828698,-1618.8308591616476,1243.240373117881,471.02206149568366,0.3873315182940503,20.0,19.0,24.0,20.0,17.0
949,-1375.2368641287728,1217.8245760858483,460.50000000000006,-1612.326567868037,1240.4764597014591,470.8636403267059,0.38694418677575626,20.0,16.0,27.0,24.0,13.0
950,-1562.2494558305518,1179.2749701264102,476.8935000654715,-1615.6317824914468,1240.3403715816937,471.2041171182547,0.3865572425889805,16.0,23.0,21.0,22.0,18.0
951,-1609.0511134862359,1248.9603606780797,457.6105724691169,-1615.7312920713634,1239.87573700205,470.8255785676371,0.38617068534639154,23.0,23.0,18.0,17.0,19.0
952,-1440.1360170717314,1206.4740113811542,460.4250000000002,-1610.8503617133633,1237.900116763383,470.44807856763697,0.38578451466104513,18.0,16.0,31.0,16.0,19.0
953,-1560.788333458029,1203.4917947965748,459.5506412631674,-1596.3841707059366,1235.3662768882764,468.39085050536124,0.3853987301463841,23.0,20.0,20.0,19.0,18.0
954,-1715.059818338773,1121.8977323898673,497.0959470174444,-1599.7988586107583,1233.4720592281044,468.8695194457101,0.3850133314162377,26.0,15.0,20.0,22.0,17.0
955,-1449.4330350881694,1252.4803567254464,456.7124999999999,-1597.5552804808392,1233.1893811687544,468.8099584048165,0.3846283180848215,24.0,26.0,20.0,21.0,9.0
956,-1372.0578251231163,1185.0635500820774,460.4625000000001,-1594.7304570911226,1232.7319184698297,468.8513290634869,0.3842436897667367,26.0,19.0,19.0,20.0,16.0
957,-1824.0694872074264,1359.9774057332424,479.2436030692022,-1596.6506020574047,1233.811581177028,469.0197844582042,0.3838594460769699,20.0,23.0,21.0,17.0,19.0
958,-1622.924558017603,1388.162881056179,458.68023643333424,-1601.6847820287396,1237.1380896721403,469.0642016868709,0.38347558663089293,18.0,13.0,25.0,22.0,22.0
959,-1218.0993393235606,1131.1995595490407,467.29999999999995,-1590.609519018838,1234.876247665539,468.7567016868709,0.38309211104426205,24.0,27.0,19.0,20.0,10.0
960,-1847.721413653908,1213.2892757692723,498.03749999999997,-1597.9336282621393,1236.73865382774,469.1172016868708,0.3827090189332178,17.0,26.0,17.0,16.0,24.0
961,-1850.787803072154,1307.4038732754937,468.39139368238875,-1598.5657673247688,1234.124349855201,469.0609809622866,0.38232630991428457,13.0,23.0,19.0,21.0,24.0
962,-1409.9991196800843,1206.3494131200562,458.4750000000001,-1585.1947709234294,1233.5990838840842,468.22049191606203,0.38194398360437026,25.0,22.0,23.0,15.0,15.0
963,-1821.9639782104719,1289.1496251395704,468.6774647115821,-1586.9530313580713,1234.965021993501,468.3636036707877,0.3815620396207659,18.0,13.0,25.0,25.0,19.0
964,-1463.8936940420015,1217.7874626946675,455.2125000000001,-1581.7479366809691,1233.4482922087664,467.92860367078777,0.38118047758114515,22.0,17.0,27.0,18.0,16.0
