episode,reward,shortage,wastage,epsilon
174,-1355.367513020833,1355.367513020833,0.0,0.17398982847626407
175,-1711.4468180338533,1711.4468180338533,0.0,0.17224993019150142
176,-1586.1041666666667,1586.1041666666667,0.0,0.1705274308895864
177,-1334.5288358461694,1334.5288358461694,0.0,0.16882215658069055
178,-1431.1339934921516,1431.1339934921516,0.0,0.16713393501488363
179,-1534.0117933485249,1534.0117933485249,0.0,0.16546259566473479
180,-1324.7706886574078,1323.7706886574078,1.0,0.16380796970808745
181,-1631.122018319589,1631.122018319589,0.0,0.16216989001100657
182,-1257.6718749999998,1257.6718749999998,0.0,0.1605481911108965
183,-1609.5312500000002,1609.5312500000002,0.0,0.15894270919978754
184,-1540.3129442003037,1540.3129442003037,0.0,0.15735328210778965
185,-1404.0486111111115,1404.0486111111115,0.0,0.15577974928671176
186,-1283.8888075086804,1283.8888075086804,0.0,0.15422195179384465
187,-1563.302118230749,1563.302118230749,0.0,0.1526797322759062
188,-1481.925200858896,1481.925200858896,0.0,0.15115293495314713
189,-1405.2204869588215,1405.2204869588215,0.0,0.14964140560361566
190,-1333.9656772707347,1333.9656772707347,0.0,0.1481449915475795
191,-1340.9114583333328,1340.9114583333328,0.0,0.1466635416321037
192,-1306.2701822916663,1306.2701822916663,0.0,0.14519690621578268
193,-1526.0671296296296,1526.0671296296296,0.0,0.14374493715362485
194,-1381.9064127604163,1381.9064127604163,0.0,0.1423074877820886
195,-1505.7175833148722,1505.7175833148722,0.0,0.1408844129042677
196,-1512.3157793209878,1512.3157793209878,0.0,0.13947556877522502
197,-1582.9999999999995,1582.9999999999995,0.0,0.13808081308747278
198,-1292.0,1292.0,0.0,0.13670000495659804
199,-1412.006944444444,1412.006944444444,0.0,0.13533300490703207
200,-1496.9110082304521,1493.9110082304521,3.0,0.13397967485796175
201,-1414.9999999999998,1414.9999999999998,0.0,0.13263987810938213
202,-1608.7656249999995,1608.7656249999995,0.0,0.1313134793282883
203,-1427.21875,1427.21875,0.0,0.13000034453500542
204,-1533.2228637859655,1525.2228637859655,8.0,0.12870034108965536
205,-1582.4473377863565,1582.4473377863565,0.0,0.12741333767875881
206,-1473.57080078125,1473.57080078125,0.0,0.12613920430197123
207,-1453.4500024112654,1453.4500024112654,0.0,0.12487781225895152
208,-1556.70085523857,1556.70085523857,0.0,0.123629034136362
209,-1184.9224173426628,1184.9224173426628,0.0,0.12239274379499838
210,-1296.0000000000005,1296.0000000000005,0.0,0.1211688163570484
211,-1397.370938618977,1393.370938618977,4.0,0.11995712819347792
212,-1479.9898610514974,1479.9898610514974,0.0,0.11875755691154315
213,-1422.7317708333333,1422.7317708333333,0.0,0.11756998134242772
214,-1239.5859374999995,1239.5859374999995,0.0,0.11639428152900344
215,-1394.0876508557787,1394.0876508557787,0.0,0.11523033871371341
216,-1454.0,1454.0,0.0,0.11407803532657627
217,-1495.40625,1495.40625,0.0,0.11293725497331052
218,-1426.0690104166667,1426.0690104166667,0.0,0.1118078824235774
219,-1261.2500000000002,1261.2500000000002,0.0,0.11068980359934164
220,-1551.0000000000002,1551.0000000000002,0.0,0.10958290556334822
221,-1405.25,1405.25,0.0,0.10848707650771475
222,-1345.5,1345.5,0.0,0.1074022057426376
223,-1406.5743408203127,1406.5743408203127,0.0,0.10632818368521123
224,-1363.429887559679,1363.429887559679,0.0,0.10526490184835911
225,-1330.4409722222217,1330.4409722222217,0.0,0.10421225282987552
226,-1300.9524375056299,1300.9524375056299,0.0,0.10317013030157676
227,-1540.1500651041665,1540.1500651041665,0.0,0.10213842899856099
228,-1506.4212601273146,1506.4212601273146,0.0,0.10111704470857538
229,-1302.662572918278,1302.662572918278,0.0,0.10010587426148963
230,-1390.9288864135747,1390.9288864135747,0.0,0.09910481551887473
231,-1264.2432613372798,1264.2432613372798,0.0,0.09811376736368599
232,-1526.1465115017365,1526.1465115017365,0.0,0.09713262969004913
233,-1378.6953125,1378.6953125,0.0,0.09616130339314863
234,-1404.0,1404.0,0.0,0.09519969035921715
235,-1467.0,1467.0,0.0,0.09424769345562498
236,-1427.4375000000007,1427.4375000000007,0.0,0.09330521652106873
237,-1506.9999999999995,1506.9999999999995,0.0,0.09237216435585804
238,-1335.268608940972,1335.268608940972,0.0,0.09144844271229946
239,-1474.5290491381286,1474.5290491381286,0.0,0.09053395828517646
240,-1286.4192708333333,1275.4192708333337,11.0,0.08962861870232469
241,-1373.5477362738716,1373.5477362738716,0.0,0.08873233251530144
242,-1408.0847800925924,1408.0847800925924,0.0,0.08784500919014843
243,-1669.854166666667,1669.854166666667,0.0,0.08696655909824694
244,-1463.3125,1463.3125,0.0,0.08609689350726446
245,-1565.036653836568,1565.036653836568,0.0,0.08523592457219181
246,-1409.577356431536,1409.577356431536,0.0,0.0843835653264699
247,-1308.8015861040278,1308.8015861040278,0.0,0.0835397296732052
248,-1451.6739914863508,1451.6739914863508,0.0,0.08270433237647315
249,-1468.25,1468.25,0.0,0.08187728905270841
250,-1496.8186984592012,1496.8186984592012,0.0,0.08105851616218133
251,-1268.9425671431754,1267.9425671431754,1.0,0.08024793100055952
252,-1515.3217954282406,1515.3217954282406,0.0,0.07944545169055392
253,-1359.8935185185176,1357.8935185185176,2.0,0.07865099717364837
254,-1516.0000000000002,1516.0000000000002,0.0,0.07786448720191189
255,-1463.1484374999998,1463.1484374999998,0.0,0.07708584232989277
256,-1448.2775878906252,1448.2775878906252,0.0,0.07631498390659384
257,-1438.4442510958072,1432.4442510958072,6.0,0.07555183406752791
258,-1368.9870741102436,1368.9870741102436,0.0,0.07479631572685264
259,-1471.0000000000005,1471.0000000000005,0.0,0.07404835256958411
260,-1496.0000000000002,1496.0000000000002,0.0,0.07330786904388827
261,-1557.2224934895835,1555.2224934895835,2.0,0.07257479035344938
262,-1575.3750000000002,1575.3750000000002,0.0,0.07184904244991488
263,-1583.2810363455562,1580.2810363455562,3.0,0.07113055202541574
264,-1681.3367919921873,1681.3367919921873,0.0,0.07041924650516158
265,-1213.8734809027774,1213.8734809027774,0.0,0.06971505404010997
266,-1480.6666666666667,1480.6666666666667,0.0,0.06901790349970886
267,-1424.8165034541378,1424.8165034541378,0.0,0.06832772446471178
268,-1401.0416666666665,1401.0416666666665,0.0,0.06764444722006466
269,-1337.4374999999998,1337.4374999999998,0.0,0.066968002747864
270,-1567.37109375,1567.37109375,0.0,0.06629832272038537
271,-1509.5000000000002,1509.5000000000002,0.0,0.06563533949318151
272,-1298.9999999999998,1298.9999999999998,0.0,0.06497898609824969
273,-1557.7343750000005,1557.7343750000005,0.0,0.0643291962372672
274,-1604.0000000000002,1604.0000000000002,0.0,0.06368590427489453
275,-1452.4140625,1452.4140625,0.0,0.06304904523214558
276,-1461.0625904224542,1461.0625904224542,0.0,0.06241855477982412
277,-1634.0625,1634.0625,0.0,0.06179436923202588
278,-1332.1533203125,1332.1533203125,0.0,0.06117642553970562
279,-1453.0000000000005,1453.0000000000005,0.0,0.06056466128430856
280,-1406.208984375,1406.208984375,0.0,0.05995901467146548
281,-1365.4938122828803,1365.4938122828803,0.0,0.05935942452475082
282,-1332.2934502495655,1332.2934502495655,0.0,0.058765830279503314
283,-1462.1400770345629,1462.1400770345629,0.0,0.05817817197670828
284,-1500.0000000000002,1500.0000000000002,0.0,0.057596390256941195
285,-1217.3185763888894,1217.3185763888894,0.0,0.05702042635437178
286,-1423.6488715277776,1423.6488715277776,0.0,0.05645022209082806
287,-1409.5000000000005,1409.5000000000005,0.0,0.05588571986991978
288,-1422.4062499999998,1422.4062499999998,0.0,0.055326862671220584
289,-1484.8541666666665,1484.8541666666665,0.0,0.05477359404450838
290,-1487.9687499999995,1487.9687499999995,0.0,0.054225858104063294
291,-1568.2802322378589,1568.2802322378589,0.0,0.05368359952302266
292,-1420.0000000000005,1420.0000000000005,0.0,0.053146763527792434
293,-1473.249999999999,1473.249999999999,0.0,0.052615295892514506
294,-1445.9999999999998,1445.9999999999998,0.0,0.052089142933589364
295,-1415.600874154052,1415.600874154052,0.0,0.05156825150425347
296,-1444.5076254804926,1444.5076254804926,0.0,0.051052568989210935
297,-1515.6250000000007,1515.6250000000007,0.0,0.05054204329931883
298,-1361.7343750000002,1361.7343750000002,0.0,0.05003662286632564
299,-1340.9999999999998,1340.9999999999998,0.0,0.04953625663766238
300,-1401.4317895523188,1401.4317895523188,0.0,0.04904089407128576
301,-1322.1046044620473,1322.1046044620473,0.0,0.0485504851305729
302,-1366.9687500000002,1366.9687500000002,0.0,0.048064980279267165
303,-1555.9166666666674,1555.9166666666674,0.0,0.04758433047647449
304,-1579.0,1579.0,0.0,0.04710848717170975
305,-1490.75,1490.75,0.0,0.04663740229999265
306,-1378.9462890624998,1378.9462890624998,0.0,0.04617102827699272
307,-1475.25,1475.25,0.0,0.045709317994222794
308,-1491.328857292465,1491.328857292465,0.0,0.04525222481428057
309,-1501.1214516187706,1501.1214516187706,0.0,0.04479970256613776
310,-1388.6114546365022,1388.6114546365022,0.0,0.04435170554047638
311,-1343.9999999999998,1343.9999999999998,0.0,0.043908188485071616
312,-1475.1180555555557,1475.1180555555557,0.0,0.0434691066002209
313,-1330.5,1330.5,0.0,0.04303441553421869
314,-1211.75,1211.75,0.0,0.0426040713788765
315,-1256.4999999999998,1255.4999999999998,1.0,0.04217803066508773
316,-1351.5859375,1351.5859375,0.0,0.04175625035843686
317,-1255.0000000000002,1255.0000000000002,0.0,0.041338687854852486
318,-1363.4999999999998,1363.4999999999998,0.0,0.04092530097630396
319,-1526.25,1520.25,6.0,0.040516047966540916
320,-1547.0000000000007,1547.0000000000007,0.0,0.04011088748687551
321,-1487.4999999999998,1487.4999999999998,0.0,0.03970977861200675
322,-1467.0741119384763,1467.0741119384763,0.0,0.03931268082588668
323,-1600.3749999999998,1600.3749999999998,0.0,0.03891955401762781
324,-1356.313566984953,1356.313566984953,0.0,0.03853035847745153
325,-1490.5980798122164,1490.5980798122164,0.0,0.03814505489267701
326,-1297.7089120370374,1297.7089120370374,0.0,0.03776360434375024
327,-1382.9999999999998,1382.9999999999998,0.0,0.03738596830031274
328,-1502.7500000000002,1502.7500000000002,0.0,0.03701210861730961
329,-1524.331629753113,1524.331629753113,0.0,0.03664198753113651
330,-1489.6831054687493,1489.6831054687493,0.0,0.036275567655825146
331,-1383.9999999999998,1383.9999999999998,0.0,0.03591281197926689
332,-1336.2400845067018,1336.2400845067018,0.0,0.035553683859474224
333,-1516.293619791667,1516.293619791667,0.0,0.03519814702087948
334,-1313.689814814815,1313.689814814815,0.0,0.03484616555067068
335,-1471.8482666015625,1471.8482666015625,0.0,0.034497703895163975
336,-1483.9270833333333,1483.9270833333333,0.0,0.03415272685621234
337,-1348.9999999999998,1348.9999999999998,0.0,0.03381119958765021
338,-1568.1568008234472,1568.1568008234472,0.0,0.03347308759177371
339,-1609.0,1609.0,0.0,0.03313835671585597
340,-1393.8102532252913,1393.8102532252913,0.0,0.03280697314869741
341,-1422.5000000000002,1422.5000000000002,0.0,0.032478903417210436
342,-1493.2550913492842,1492.2550913492842,1.0,0.032154114383038335
343,-1447.0171051025395,1447.0171051025395,0.0,0.03183257323920795
344,-1484.1587689236967,1484.1587689236967,0.0,0.03151424750681587
345,-1433.0795668415412,1433.0795668415412,0.0,0.03119910503174771
346,-1450.6319986979167,1450.6319986979167,0.0,0.030887113981430233
347,-1360.3476628232036,1360.3476628232036,0.0,0.03057824284161593
348,-1508.249999999999,1508.249999999999,0.0,0.03027246041319977
349,-1578.9999999999995,1578.9999999999995,0.0,0.029969735809067772
350,-1245.8013170030383,1245.8013170030383,0.0,0.029670038450977095
351,-1549.2500000000005,1549.2500000000005,0.0,0.029373338066467324
352,-1430.625,1430.625,0.0,0.02907960468580265
353,-1236.697990301256,1236.697990301256,0.0,0.028788808638944622
354,-1540.5605926513672,1540.5605926513672,0.0,0.028500920552555174
355,-1374.683648234716,1374.683648234716,0.0,0.028215911347029624
356,-1571.205078125,1571.205078125,0.0,0.027933752233559327
357,-1312.9999999999998,1312.9999999999998,0.0,0.027654414711223735
358,-1340.9999999999998,1340.9999999999998,0.0,0.027377870564111496
359,-1287.5941755506726,1287.5941755506726,0.0,0.027104091858470382
360,-1556.4140624999998,1556.4140624999998,0.0,0.026833050939885677
361,-1587.3750000000002,1587.3750000000002,0.0,0.02656472043048682
362,-1363.4049134225293,1363.4049134225293,0.0,0.02629907322618195
363,-1467.566345968364,1467.566345968364,0.0,0.026036082493920133
364,-1385.1542725033232,1385.1542725033232,0.0,0.02577572166898093
365,-1315.522494872411,1315.522494872411,0.0,0.025517964452291122
366,-1507.1041666666667,1507.1041666666667,0.0,0.02526278480776821
367,-1731.4861111111113,1731.4861111111113,0.0,0.025010156959690527
368,-1274.0352783203123,1274.0352783203123,0.0,0.02476005539009362
369,-1549.6668339717544,1549.6668339717544,0.0,0.024512454836192684
370,-1419.063992273257,1419.063992273257,0.0,0.024267330287830756
371,-1468.875,1468.875,0.0,0.024024656984952448
372,-1431.9166666666665,1431.9166666666665,0.0,0.023784410415102923
373,-1445.5031708140434,1445.5031708140434,0.0,0.023546566310951894
374,-1273.5848396817312,1273.5848396817312,0.0,0.023311100647842375
375,-1579.6880832248262,1579.6880832248262,0.0,0.02307798964136395
376,-1490.75,1490.75,0.0,0.022847209744950314
377,-1531.9062500000002,1531.9062500000002,0.0,0.02261873764750081
378,-1297.0,1297.0,0.0,0.022392550271025803
379,-1501.9218749999998,1501.9218749999998,0.0,0.022168624768315544
380,-1467.7499999999993,1467.7499999999993,0.0,0.02194693852063239
381,-1480.8855452674898,1480.8855452674898,0.0,0.021727469135426065
382,-1472.9142343026624,1472.9142343026624,0.0,0.021510194444071803
383,-1339.1921296296296,1339.1921296296296,0.0,0.021295092499631085
384,-1462.1677246093748,1462.1677246093748,0.0,0.021082141574634772
385,-1577.0,1577.0,0.0,0.020871320158888425
386,-1419.3566131591797,1419.3566131591797,0.0,0.020662606957299542
387,-1401.3154296874998,1401.3154296874998,0.0,0.020455980887726547
388,-1393.696614583334,1393.696614583334,0.0,0.02025142107884928
389,-1467.0555555555543,1467.0555555555543,0.0,0.020048906868060788
390,-1547.703125,1547.703125,0.0,0.01984841779938018
391,-1650.945729573568,1650.945729573568,0.0,0.019649933621386378
392,-1404.4999999999998,1404.4999999999998,0.0,0.019453434285172513
393,-1376.2812500000005,1376.2812500000005,0.0,0.019258899942320787
394,-1457.354760328929,1457.354760328929,0.0,0.01906631094289758
395,-1538.5,1538.5,0.0,0.018875647833468602
396,-1422.68359375,1422.68359375,0.0,0.018686891355133916
397,-1527.3964843749998,1527.3964843749998,0.0,0.018500022441582577
398,-1448.0,1448.0,0.0,0.01831502221716675
399,-1512.5,1512.5,0.0,0.018131871994995084
400,-1460.4408068195112,1460.4408068195112,0.0,0.017950553275045134
401,-1646.9999999999998,1646.9999999999998,0.0,0.017771047742294682
402,-1411.9999999999998,1411.9999999999998,0.0,0.017593337264871736
403,-1366.266042558471,1366.266042558471,0.0,0.01741740389222302
404,-1545.9999999999998,1545.9999999999998,0.0,0.01724322985330079
405,-1507.1674414161175,1507.1674414161175,0.0,0.017070797554767782
406,-1364.2500000000002,1364.2500000000002,0.0,0.016900089579220106
407,-1499.6562499999998,1499.6562499999998,0.0,0.016731088683427906
408,-1368.9999999999993,1363.9999999999993,5.0,0.016563777796593626
409,-1330.0116246046734,1330.0116246046734,0.0,0.016398140018627688
410,-1629.051333930758,1629.051333930758,0.0,0.01623415861844141
411,-1420.0787772412814,1420.0787772412814,0.0,0.016071817032256998
412,-1323.9202440248598,1323.9202440248598,0.0,0.01591109886193443
413,-1533.8778087587102,1533.8778087587102,0.0,0.015751987873315085
414,-1383.0,1383.0,0.0,0.015594467994581935
415,-1486.6562500000005,1486.6562500000005,0.0,0.015438523314636115
416,-1407.84375,1407.84375,0.0,0.015284138081489753
417,-1480.4903509599583,1480.4903509599583,0.0,0.015131296700674856
418,-1260.75,1260.75,0.0,0.014979983733668108
419,-1494.8333333333333,1494.8333333333333,0.0,0.014830183896331426
420,-1315.6485339506175,1315.6485339506175,0.0,0.014681882057368112
421,-1344.2621120876736,1344.2621120876736,0.0,0.01453506323679443
422,-1572.9999999999998,1572.9999999999998,0.0,0.014389712604426485
423,-1294.5312499999998,1294.5312499999998,0.0,0.01424581547838222
424,-1564.2187500000002,1564.2187500000002,0.0,0.014103357323598397
425,-1390.2536214192712,1390.2536214192712,0.0,0.013962323750362413
426,-1363.145833333333,1363.145833333333,0.0,0.013822700512858789
