episode,reward,shortage,moving_avg_reward,epsilon
2934,-1266.0432394903032,1180.9121596602017,-1437.7364892593635,0.05310586107665168
2935,-1318.874421236642,1185.9329474910946,-1437.7684183708311,0.05305275521557503
2936,-1605.4582735112622,1381.2388490075082,-1439.5604187330732,0.052999702460359455
2937,-1487.563719839932,1333.0049798932878,-1436.9200762043129,0.052946702757899096
2938,-1352.4675229420866,1237.3116819613908,-1439.1349779499737,0.0528937560551412
2939,-1376.2471801481286,1196.698120098752,-1439.7083148035888,0.05284086229908606
2940,-1493.6579818495989,1220.694904566399,-1444.8787345117757,0.05278802143678697
2941,-1356.3276814448645,1221.1851209632428,-1445.0607055428345,0.052735233415350184
2942,-1054.6389267732163,1038.759284515478,-1439.4533794690715,0.052682498181934836
2943,-1317.408592098134,1204.764061398755,-1438.0286525594734,0.052629815683752905
2944,-1549.5546939749174,1350.0364626499454,-1436.6757788403834,0.05257718586806915
2945,-1222.181780162569,1138.6545201083793,-1430.0657044570066,0.05252460868220108
2946,-1190.7355129453904,1099.4397423359694,-1428.1095453063517,0.05247208407351888
2947,-1350.8198840611333,1194.621589374089,-1429.796542315583,0.052419611989445364
2948,-1273.4814566127563,1145.9876377418377,-1424.4868288097416,0.05236719237745592
2949,-1260.8852925746394,1177.9901950497592,-1421.4355272924454,0.05231482518507846
2950,-1482.8142980940656,1256.2595320627104,-1421.7903703512059,0.052262510359893384
2951,-1451.1169173001858,1224.861278200124,-1418.613478582054,0.05221024784953349
2952,-1303.909519984983,1180.9311155922098,-1412.4173888497978,0.05215803760168396
2953,-1433.3751234802478,1186.092108159805,-1410.3985926356531,0.052105879564082275
2954,-1543.9726947919505,1358.4276298613001,-1415.6055802312198,0.05205377368451819
2955,-1270.2365855376383,1161.8493903584258,-1409.877048010572,0.052001719910833674
2956,-1518.201794287999,1346.5678628586659,-1409.1747506308893,0.05194971819092284
2957,-1355.522962979369,1198.748641986246,-1406.536410106326,0.05189776847273191
2958,-1474.6554219431305,1289.4369479620866,-1403.4858808846877,0.05184587070425918
2959,-1200.2638128901822,1129.1758752601213,-1402.7202971867973,0.05179402483355492
2960,-1428.5895686249355,1239.0263790832905,-1405.1453301180734,0.05174223080872137
2961,-1243.6977770491744,1088.1068513661157,-1407.3900052045879,0.05169048857791265
2962,-1521.1813312332126,1315.1208874888084,-1407.3819040899202,0.051638798089334734
2963,-1283.1256231089606,1183.0837487393069,-1404.1746843012702,0.051587159291245396
2964,-1592.2204237645221,1396.4636158430144,-1408.7416500421223,0.05153557213195415
2965,-1150.6395797161604,1073.6763864774402,-1402.7544322211686,0.0514840365598222
2966,-1490.375334798459,1319.9168898656392,-1405.0841319938118,0.05143255252326238
2967,-1447.0476954357925,1264.0651302905283,-1404.794700685432,0.05138111997073912
2968,-1335.8859150131345,1195.745804753127,-1398.3818182754464,0.05132973885076838
2969,-1340.121708417659,1144.6478056117733,-1393.3792477956515,0.05127840911191761
2970,-1417.664008702653,1276.384339135102,-1391.3723222378414,0.05122713070280569
2971,-1446.1010276211323,1305.067351747422,-1389.5625192031328,0.05117590357210289
2972,-1418.299789147397,1224.9165260982645,-1388.422392263256,0.05112472766853079
2973,-1473.274241883159,1316.5161612554393,-1391.3402807387326,0.05107360294086226
2974,-1549.9346522017784,1331.6231014678517,-1394.0286629722839,0.051022529337921396
2975,-1381.0284665950971,1227.368977730065,-1394.1534205280905,0.05097150680858348
2976,-1468.3280146352965,1316.443676423531,-1397.14038907281,0.05092053530177489
2977,-1538.9454789664806,1347.013652644321,-1395.5361784042072,0.050869614766473115
2978,-1440.3796655974659,1251.9197770649769,-1394.8915420680557,0.05081874515170664
2979,-1434.3657970835495,1291.3771980556996,-1392.0194532816781,0.050767926406554933
2980,-1367.8542278504697,1156.5151685277324,-1390.956450412407,0.05071715848014838
2981,-1348.520946610685,1190.9472977404566,-1387.2002226054697,0.050666441321668226
2982,-1294.4310564866337,1171.2207043244225,-1383.859799944928,0.050615774880346555
2983,-1432.4353210676272,1172.365214045085,-1387.0972588513355,0.05056515910546621
2984,-1587.3882821269885,1375.1005214179925,-1393.5241597040692,0.05051459394636074
2985,-1572.091925411043,1354.4237836073617,-1398.588509787557,0.050464079352414384
2986,-1229.077411270182,1041.8682741801213,-1391.0608925427355,0.05041361527306197
2987,-1521.7976104619934,1333.6567403079955,-1391.7455703551764,0.05036320165778891
2988,-1597.6299110333994,1358.5741073555998,-1396.6488181170027,0.05031283845613112
2989,-1421.9221715894923,1223.6147810596615,-1397.56231794583,0.05026252561767499
2990,-1159.733397939746,1030.4958284955424,-1390.8838262676331,0.05021226309205731
2991,-1573.3918337660687,1341.9927489368756,-1395.2251093140574,0.05016205082896526
2992,-1417.7418022142558,1234.7612014761703,-1402.4871668228777,0.05011188877813629
2993,-1349.862722045302,1220.908481363535,-1403.1362494218213,0.05006177688935816
2994,-1450.413967478089,1276.142644985392,-1401.1534348918847,0.0500117151124688
2995,-1567.0998106775533,1299.516540451702,-1408.0517955021846,0.04996170339735633
2996,-1402.4510416532646,1269.60069443551,-1412.2861060763416,0.049911741693958976
2997,-1263.5744691148122,1084.3329794098747,-1410.5411977774156,0.04986182995226502
2998,-1656.1575570269094,1409.1050380179397,-1418.1947197856985,0.049811968122312755
2999,-1317.096414614227,1192.3976097428178,-1419.3189422264902,0.04976215615419044
3000,-1317.3687462563287,1164.3958308375531,-1416.0100311897352,0.04971239399803625
3001,-1349.9032033668718,1166.485468911248,-1413.9857569110693,0.049662681604038215
3002,-1516.9723683558743,1332.3149122372497,-1418.247013878487,0.04961301892243418
3003,-1453.4367305239557,1303.491153682637,-1418.6482460193613,0.04956340590351174
3004,-1523.4778920776855,1339.3185947184572,-1418.238349965076,0.04951384249760823
3005,-1272.1439273951273,1165.0959515967518,-1418.2764968022257,0.04946432865511062
3006,-1481.0415082663599,1300.3057462439676,-1417.5332910817929,0.04941486432645551
3007,-1386.491904498275,1240.4362696655173,-1418.152669912171,0.049365449462129056
3008,-1352.9643051532064,1227.613703435471,-1415.7188475763728,0.049316084012666926
3009,-1433.2857933503478,1275.907807013126,-1420.3792871855758,0.04926676792865426
3010,-1387.310064623601,1236.5400430824004,-1419.5536971055492,0.0492175011607256
3011,-1357.1733215611307,1150.648881040754,-1421.8232079957882,0.049168283659564875
3012,-1375.531590856393,1212.454393904262,-1418.9102131882519,0.04911911537590531
3013,-1499.1554260115101,1240.4369506743396,-1423.230809246303,0.04906999626052941
3014,-1452.0279455390314,1289.0186303593543,-1420.426959681793,0.04902092626426888
3015,-1142.5184952527234,1045.028996835149,-1420.264537992524,0.04897190533800461
3016,-1287.2477628491763,1025.2985085661176,-1416.2019865535385,0.0489229334326666
3017,-1533.4259268820454,1343.2839512546964,-1417.9295511824637,0.048874010499233934
3018,-1312.5638297169025,1216.0425531446017,-1417.4631094765393,0.048825136488734704
3019,-1459.2586284344918,1289.4057522896615,-1419.8458478768757,0.04877631135224597
3020,-1414.695777204857,1214.2065496899404,-1419.7864832469197,0.04872753504089373
3021,-1471.199258856126,1216.2847390808583,-1420.28844787162,0.048678807505852836
3022,-1284.5456111061515,1164.0304074041007,-1417.6133643107949,0.048630128698346986
3023,-1442.8294049663907,1250.8862699775934,-1417.0044675724596,0.04858149856964864
3024,-1502.624708254146,1329.4164721694308,-1416.0582686935072,0.04853291707107899
3025,-1466.7004610715603,1293.4669740477068,-1417.7717085830363,0.048484384154007916
3026,-1478.3220436626939,1326.5480291084627,-1417.971589163584,0.04843589976985391
3027,-1517.446054390045,1351.4286195933637,-1417.5416006720554,0.04838746387008405
3028,-1360.1190726305642,1245.0710484203762,-1415.9363888127173,0.04833907640621397
3029,-1479.6483259483903,1319.4322172989273,-1416.8420393900142,0.04829073732980775
3030,-1477.3302813121365,1327.220187541424,-1419.0315604592477,0.04824244659247794
3031,-1278.275056031871,1131.5833706879134,-1417.6266426476711,0.04819420414588547
3032,-1423.5390003665623,1231.3593335777084,-1420.2088015252698,0.048146009941739586
3033,-1503.0335583774088,1247.3223722516054,-1421.6207662714653,0.048097863931797845
3034,-1141.862745316682,1072.9084968777881,-1412.7102555352594,0.04804976606786605
3035,-1281.0234683833694,1177.6823122555797,-1406.8888863947057,0.048001716301798183
3036,-1411.6312736487469,1270.0875157658315,-1410.539963642277,0.04795371458549638
3037,-1509.1273628848776,1347.084908589918,-1410.2865586907344,0.047905760870910884
3038,-1312.5774512343164,1229.3849674895444,-1404.5855094947528,0.047857855110039975
3039,-1622.5927712259454,1366.9951808172973,-1408.5989214874821,0.04780999725492994
3040,-1347.0880796405015,1252.3920530936684,-1412.346015121497,0.04776218725767501
3041,-1161.6214044879712,1109.247602991981,-1404.1106065359354,0.047714425070417336
3042,-1348.7796094026733,1234.8530729351153,-1402.7313626797034,0.047666710645346916
3043,-1241.1983447060077,1158.090569576557,-1400.5580751329178,0.047619043934701566
3044,-1482.5227187573341,1308.9568125048893,-1401.2002501585025,0.047571424890766864
3045,-1501.1955847849422,1279.1303898566284,-1399.8821656406506,0.0475238534658761
3046,-1472.0382746686573,1214.9755164457715,-1401.2739103009583,0.047476329612410224
3047,-1344.8701008215744,1197.1352447530112,-1402.8998229350937,0.04742885328279781
3048,-1434.9915069121123,1232.1943379414085,-1398.4765019327976,0.04738142442951501
3049,-1475.5498442922255,1266.73322952815,-1401.6455705263577,0.047334043005085494
3050,-1517.7198109052924,1264.813207270195,-1405.6525918193372,0.047286708962080405
3051,-1470.1711185803738,1266.8113155908445,-1408.0579501236073,0.04723942225311833
3052,-1391.207287556118,1269.2715250374122,-1405.5426485076118,0.04719218283086521
3053,-1362.044305079574,1209.0878700530495,-1403.7147999987242,0.047144990648034346
3054,-1345.7735659950995,1250.532377330066,-1400.1607134770725,0.04709784565738631
3055,-1460.9399418381925,1286.5266278921285,-1403.9366337659335,0.047050747811728924
3056,-1466.8975993000158,1188.2650662000106,-1403.653755586607,0.047003697063917195
3057,-1490.4771957924488,1295.3514638616327,-1405.7334614124907,0.04695669336685328
3058,-1522.3415705420255,1311.2610470280172,-1409.121006720267,0.04690973667348643
3059,-1488.681466827854,1265.4543112185688,-1410.2289201898166,0.04686282693681294
3060,-1746.5341613253104,1456.6227742168742,-1417.413402123851,0.04681596410987613
3061,-1419.0963112425309,1187.0642074950206,-1418.6518619174792,0.04676914814576626
3062,-1500.7497205239422,1308.166480349295,-1421.15622451083,0.04672237899762049
3063,-1461.3125212308173,1278.8666808205446,-1420.3993664152163,0.046675656618622864
3064,-1417.2379028450125,1288.7336018966753,-1419.7035655613356,0.04662898096200424
3065,-1539.3428200175192,1273.345213345013,-1427.6400520566315,0.046582351981042235
3066,-1516.7818822112215,1334.396254807481,-1432.2307344438727,0.04653576962906119
3067,-1546.8360901977849,1362.4740601318567,-1432.4989377101872,0.04648923385943213
3068,-1197.3860999491712,1129.3823999661145,-1430.1953831148328,0.04644274462557269
3069,-1573.2106287241077,1247.7570858160714,-1432.474423120625,0.04639630188094712
3070,-1246.6160215159755,1156.1287204305058,-1429.1128280068474,0.046349905579066174
3071,-1680.0477025431803,1397.0318016954534,-1433.2897968805885,0.04630355567348711
3072,-1237.7437368019928,1157.3041578679952,-1432.3537593945052,0.046257252117813626
3073,-1107.4376707752403,1048.6251138501607,-1425.6459247106823,0.04621099486569581
3074,-1506.0320088240803,1290.3213392160537,-1425.714070722081,0.04616478387083012
3075,-1403.8413706204453,1277.701552788315,-1424.4568889130587,0.04611861908695929
3076,-1220.940791477154,1154.9605276514358,-1419.309263869348,0.04607250046787233
3077,-1506.882496290421,1269.9549975269472,-1419.0979927073556,0.04602642796740446
3078,-1367.9862527996102,1197.8907533244287,-1419.2553363107363,0.045980401539437055
3079,-1305.4278037051245,1156.9435358034161,-1415.770925865871,0.04593442113789762
3080,-1435.1384593783382,1293.1923062522253,-1414.9270894271954,0.04588848671675972
3081,-1406.3843071403728,1285.9562047602483,-1417.489274449365,0.04584259823004296
3082,-1412.1354302932507,1259.7986201955002,-1417.2612030478986,0.045796755631812916
3083,-1514.3874206014457,1306.5374470676313,-1417.4882802923792,0.0457509588761811
3084,-1329.8317489702495,1114.221165980166,-1421.247660365451,0.04570520791730492
3085,-1406.6567538104393,1241.6128358736266,-1423.7603260739922,0.04565950270938761
3086,-1350.997380834169,1224.664920556113,-1422.547648217701,0.045613843206678224
3087,-1560.7270841460372,1310.909722764025,-1423.5796426429245,0.045568229363471546
3088,-1500.0033963196852,1261.6826016822304,-1427.3281615446315,0.04552266113410808
3089,-1503.2385248289002,1289.509026362448,-1424.9410766166905,0.04547713847297397
3090,-1401.9608488520294,1208.9072325680197,-1426.0385320009214,0.045431661334501
3091,-1453.5673848445729,1269.4657565630491,-1431.8774516080532,0.0453862296731665
3092,-1229.9554922328778,1108.9703281552518,-1429.5009692646572,0.04534084344349334
3093,-1423.312717445041,1227.2084782966936,-1433.1432567194379,0.045295502600049845
3094,-1394.514245534225,1233.3428303561498,-1431.3830872549754,0.04525020709744979
3095,-1288.8814683013647,1107.050419616551,-1427.136804925304,0.045204956890352345
3096,-1497.1427803118897,1256.076872083496,-1427.6388950381688,0.04515975193346199
3097,-1663.884844690087,1439.7353939713626,-1434.0191899155388,0.04511459218152853
3098,-1575.4648814333498,1345.1932542889003,-1436.8286574059634,0.045069477589347
3099,-1322.6007592162748,1158.8338394775167,-1433.7696757044448,0.045024408111757654
3100,-1444.1073170579714,1239.738211371981,-1432.2974258274987,0.044979383703645896
3101,-1747.1494285454673,1464.8329523636444,-1437.8369920268003,0.04493440431994225
3102,-1300.9187503563662,1148.3291669042446,-1436.0312212828053,0.04488946991562231
3103,-1679.484985848958,1427.862517291039,-1442.3800348981927,0.04484458044570669
3104,-1390.3726153148527,1243.881743543235,-1443.272015884588,0.04479973586526098
3105,-1490.686174691447,1270.3324497942974,-1443.8669405416526,0.04475493612939572
3106,-1393.5444301375421,1208.4546200916946,-1442.3998771584038,0.04471018119326632
3107,-1161.487087060943,1092.6580580406285,-1435.8200749837736,0.044665471012073056
3108,-1365.0285795441798,1231.419053029453,-1432.6738151638162,0.04462080554106098
3109,-1369.2644833460138,1255.4534055640092,-1430.2854754941793,0.04457618473551992
3110,-1535.1830406804486,1308.4553604536322,-1426.0584530812826,0.0445316085507844
3111,-1366.0051163252417,1172.5867442168278,-1424.9966291829364,0.04448707694223361
3112,-1443.1760549353749,1299.1173699569165,-1423.845155871165,0.04444258986529138
3113,-1256.642467148024,1166.7616447653497,-1419.7517547895093,0.044398147275426084
3114,-1370.386480527325,1191.8993203515495,-1418.8147263431556,0.044353749128150655
3115,-1429.6173721947966,1266.0782481298643,-1416.6202173867014,0.0443093953790225
3116,-1358.6007773242068,1195.6802640498204,-1413.456595288961,0.04426508598364348
3117,-1588.378632427384,1399.919088284922,-1414.287446133553,0.044220820897659836
3118,-1442.2453452996745,1299.2885635331163,-1419.1846310405626,0.044176600076762176
3119,-1570.6349179483009,1320.2482786322007,-1419.133116825047,0.04413242347668542
3120,-1411.6034513015884,1245.0753208804347,-1422.4328654207593,0.04408829105320873
3121,-1573.7489496186297,1371.9992997457532,-1420.306890362268,0.044044202762155524
3122,-1620.8963256338855,1393.7475504225908,-1427.969942138906,0.04400015855939337
3123,-1462.6043241694197,1291.436216112947,-1435.0732752067895,0.04395615840083398
3124,-1269.3654511500638,1193.9103007667095,-1430.3399440533092,0.04391220224243315
3125,-1288.3286987753042,1188.7261287414478,-1428.0296906164065,0.043868290040190716
3126,-1200.181600510128,1115.7877336734186,-1427.6145067970658,0.04382442175015053
3127,-1611.7237100514603,1411.4824733676398,-1429.7113310722866,0.043780597328400374
3128,-1301.7980434133267,1172.6070289422175,-1428.3875668845608,0.04373681673107197
3129,-1567.7520401111503,1341.6346934074336,-1433.6340516126813,0.0436930799143409
3130,-1364.0735927187125,1221.7740618124747,-1432.2127542794892,0.043649386834426554
3131,-1262.7949640454303,1120.2966426969535,-1429.3409674175905,0.04360573744759213
3132,-1610.6826652522413,1360.4384435014942,-1433.3119121167701,0.04356213171014454
3133,-1585.7720837246047,1399.5147224830698,-1434.739605379233,0.04351856957843439
3134,-1391.010240963618,1228.4967312573317,-1435.9631752191003,0.04347505100885596
3135,-1346.4209256107592,1219.9472837405067,-1434.7584586551066,0.0434315759578471
3136,-1448.848359837563,1236.5905732250421,-1436.715478235175,0.04338814438188925
3137,-1614.5036243889774,1347.3747895763502,-1437.7910090400335,0.043344756237507366
3138,-1376.2317354596491,1258.4878236397665,-1435.3155758228327,0.043301411481269855
3139,-1482.123854718176,1307.7492364787843,-1434.8932824206183,0.04325811006978859
3140,-1567.2756846897676,1262.5582283732506,-1438.1995791373731,0.043214851959718796
3141,-1565.7903632048397,1347.5269088032267,-1440.4440387045784,0.04317163710775908
3142,-1346.542869122493,1194.695246081662,-1442.7757862423707,0.04312846547065132
3143,-1305.3148037583587,1211.7098691722392,-1440.4158279686371,0.04308533700518067
3144,-1510.9099339566308,1283.0066226377542,-1442.7437417370852,0.04304225166817549
3145,-1388.784185311787,1236.8259677822812,-1444.7417960772937,0.04299920941650732
3146,-1185.8469584297545,1075.66463895317,-1438.5158796396508,0.04295621020709081
3147,-1396.2088977109277,1161.8079948634038,-1433.162360700068,0.04291325399688372
3148,-1287.6025055532098,1152.3558370354729,-1427.405113182465,0.042870340742886835
3149,-1265.071676355483,1150.3144509036556,-1426.2545315252491,0.04282747040214395
3150,-1480.2591286046604,1271.5060857364406,-1426.9775677561834,0.042784642931741806
3151,-1490.014279496413,1245.1395638926062,-1421.8348647752023,0.04274185828881007
3152,-1397.4724864697491,1239.8066576464992,-1423.7659394974698,0.04269911643052126
3153,-1476.5174428577052,1298.6782952384701,-1419.7065886376442,0.04265641731409074
3154,-1332.104250601127,1217.0695004007512,-1418.54122134337,0.04261376089677665
3155,-1339.4375327583866,1162.469833450699,-1415.5162485047085,0.042571147135879873
3156,-1200.1217150097593,1098.4144766731729,-1411.6477942021531,0.042528575988743995
3157,-1387.9375560867138,1242.073621574604,-1416.1768035826688,0.04248604741275525
3158,-1621.157109154208,1424.438072769472,-1421.2993741748694,0.0424435613653425
3159,-1535.551518733812,1300.1843458225417,-1424.625114882625,0.04240111780397716
3160,-1319.9862437477998,1175.9574958318665,-1420.3211789439724,0.04235871668617318
3161,-1722.4282193390027,1470.6188128926685,-1427.4496410042473,0.042316357969487
3162,-1279.2566323692452,1166.3877549128301,-1424.1712525529247,0.042274041611517515
3163,-1596.6446015206072,1397.579734347071,-1430.971295240376,0.042231767569906
3164,-1379.729385302433,1260.819590201623,-1431.1581533358785,0.042189535802336094
3165,-1465.6541238618101,1318.1027492412068,-1431.8788883692189,0.042147346266533756
3166,-1476.7677045726784,1197.7118030484526,-1434.242226914188,0.04210519892026722
3167,-1375.4251763996874,1177.9501175997916,-1429.983157793634,0.04206309372134695
3168,-1319.8294392439666,1186.2564027329568,-1427.53483967252,0.042021030627625605
3169,-1474.0849104289136,1314.0994692553875,-1425.6038395221324,0.041979009596997977
3170,-1453.3282186709716,1242.2021457806477,-1426.43833486952,0.041937030587400975
3171,-1537.4020900360424,1354.0847266906947,-1425.7113976778683,0.041895093556813576
3172,-1239.657988875263,1173.2219925835086,-1418.0866309426958,0.04185319846325676
3173,-1405.6628953160607,1257.6919302107065,-1416.9478023656286,0.041811345264793506
3174,-1533.7309474284357,1306.5539649522912,-1422.2351122911962,0.041769533919528715
3175,-1290.5914787736722,1192.4526525157817,-1422.2803678911637,0.041727764385609184
3176,-1380.2746183713793,1242.5164122475865,-1425.8822282483882,0.041686036621223575
3177,-1225.4444344207593,1146.665343498813,-1418.1566427357745,0.04164435058460235
3178,-1503.9312385638825,1282.4874923759216,-1422.1993066387854,0.041602706234017746
3179,-1499.6521470542318,1330.5430980361552,-1420.8373087776472,0.04156110352778373
3180,-1384.0602436749991,1252.7110125077943,-1421.2370417967732,0.04151954242425594
3181,-1405.7119251005788,1260.8079500670526,-1424.095381017876,0.04147802288183169
3182,-1280.1608660632307,1173.107244042154,-1417.4849450340957,0.041436544858949854
3183,-1383.9225621320354,1256.4650414213572,-1413.4479546022444,0.041395108314090906
3184,-1371.6431015797298,1250.88706771982,-1413.0606118145663,0.04135371320577681
3185,-1298.730001797435,1174.0283345316234,-1412.1067933383,0.04131235949257103
3186,-1300.7363944835604,1187.7409296557066,-1409.14455403122,0.04127104713307846
3187,-1545.828689779809,1322.9191265198724,-1407.7710553390366,0.041229776085945385
3188,-1395.4964200832571,1236.4476133888384,-1408.156349031509,0.04118854630985944
3189,-1573.109358073851,1288.406238715901,-1409.9760590986227,0.04114735776354959
3190,-1368.4352547202639,1163.7735031468424,-1405.9992504992322,0.04110621040578604
3191,-1437.2039008918796,1221.4817672612535,-1403.4275212529728,0.04106510419538025
3192,-1392.6729944138285,1269.0319962758858,-1404.3501237588,0.04102403909118487
3193,-1367.8012120870771,1242.4674747247182,-1405.5998519253742,0.04098301505209369
3194,-1241.6510008061864,1146.1173338707908,-1400.2146732623653,0.040942032037041595
3195,-1368.9663132356611,1223.9942088237742,-1399.818315820843,0.04090109000500455
3196,-1275.5791566096448,1196.8944377397634,-1401.6129597844408,0.04086018891499955
3197,-1194.5470375593527,1136.031358372902,-1397.5797225814092,0.04081932872608455
3198,-1392.613643987329,1232.0757626582194,-1399.6799453500912,0.04077850939735846
3199,-1246.5469715300924,1172.0313143533954,-1399.3094512535836,0.04073773088796111
3200,-1303.7096053943494,1211.0397369295665,-1395.7784607893775,0.04069699315707315
3201,-1374.6216465083098,1266.779187741398,-1393.4706081296158,0.04065629616391608
3202,-1370.443950585185,1202.0086974000797,-1392.9300374119243,0.040615639867752164
3203,-1223.7263924735191,1136.834261649013,-1387.8742164042405,0.040575024227884414
3204,-1496.676418091101,1317.2068823160107,-1391.1656597540396,0.04053444920365653
3205,-1341.995986801296,1225.813991200864,-1391.2168288348978,0.040493914754452874
3206,-1507.199692271717,1346.0997948478114,-1397.358388380137,0.04045342083969842
3207,-1283.974033146781,1175.6493554311871,-1395.2791179213384,0.04041296741885872
3208,-1770.818625535562,1301.6124170237076,-1398.2723482489653,0.04037255445143986
3209,-1452.6443099430464,1280.7801550752424,-1396.6142040731504,0.04033218189698842
3210,-1303.4831317625276,1191.3512545083518,-1396.2841418334447,0.040291849715091435
3211,-1469.4626901646404,1319.3084601097607,-1391.224831249957,0.04025155786537634
3212,-1378.1950238668824,1197.4800159112554,-1393.2035990799102,0.04021130630751096
3213,-1591.0776384951034,1341.0767589967359,-1393.0922598194002,0.04017109500120345
3214,-1377.5909183537415,1259.3939455691605,-1393.0494904804264,0.040130923906202244
3215,-1487.4212091677534,1317.9474727785023,-1393.484832186545,0.04009079298229604
3216,-1250.2282247419284,1181.1521498279521,-1388.9540425899304,0.040050702189313746
3217,-1585.4625561441126,1396.441704096076,-1393.1547901848185,0.04001065148712443
3218,-1556.428613035418,1346.9857420236124,-1397.8867736606478,0.03997064083563731
3219,-1653.9472291777413,1397.6064861184934,-1401.4840200356239,0.039930670194801676
3220,-1417.9288067126727,1287.8858711417813,-1400.776031796458,0.03989073952460687
3221,-1214.9461256532045,1129.630750435469,-1394.3269125088016,0.039850848785082264
3222,-1430.2200079777301,1258.4800053184872,-1398.138152890851,0.03981099793629718
3223,-1324.8199999193325,1210.9799999462214,-1396.521294982916,0.03977118693836088
3224,-1420.9378700189088,1289.6252466792728,-1394.2654334347258,0.03973141575142252
3225,-1527.9937250419457,1311.662483361297,-1399.013478360091,0.0396916843356711
3226,-1490.0482436486507,1273.7321624324338,-1401.2089508656366,0.03965199265133543
3227,-1480.9086310519692,1267.439087367979,-1406.318234798261,0.03961234065868409
3228,-1449.6298334391229,1245.319888959415,-1405.2322066957654,0.039572728318025406
3229,-1452.2224521300373,1275.8149680866914,-1404.2836127972819,0.03953315558970738
3230,-1462.4072785279338,1298.6257323317523,-1405.8505534943404,0.03949362243411767
3231,-1548.9582349604882,1385.6388233069924,-1408.7154796915386,0.03945412881168355
3232,-1486.1975415758275,1317.540027717218,-1412.8362132017905,0.03941467468287187
3233,-1442.6575723936983,1200.523620334178,-1414.0109134070237,0.03937526000818899
3234,-1542.157357418686,1313.8215716124573,-1417.421198523803,0.039335884748180804
3235,-1400.9964210248786,1219.974725282573,-1419.4665269083519,0.039296548863432625
3236,-1368.0123671783922,1210.9332447855943,-1420.8120463622483,0.03925725231456919
3237,-1607.696571700185,1355.7643811334563,-1422.0494040006563,0.039217995062254624
3238,-1464.25877666498,1266.52668444332,-1423.4246511322906,0.03917877706719237
3239,-1312.7524742912383,1217.1349828608254,-1418.217513456638,0.03913959829012518
3240,-1370.931856327372,1215.104570884915,-1418.2674454887801,0.03910045869183505
3241,-1429.2190177383115,1280.6793451588735,-1418.1077478257093,0.03906135823314322
3242,-1282.359396519235,1172.6729310128235,-1415.9014758678177,0.03902229687491007
3243,-1497.5516828119364,1297.051121874624,-1418.4964852823148,0.03898327457803516
3244,-1301.71623222697,1165.810821484647,-1419.6977899107303,0.038944291303457126
3245,-1490.2105100786368,1282.5403400524249,-1422.1226738475898,0.03890534701215367
3246,-1247.2904530518765,1141.860302034584,-1421.556899776434,0.03886644166514151
3247,-1237.2954999015158,1164.5303332676774,-1422.4118690232776,0.03882757522347637
3248,-1231.9989122677812,1106.3326081785208,-1419.1995743888867,0.038788747648252894
3249,-1431.9300183467276,1258.153345564485,-1422.9072353252193,0.03874995890060464
3250,-1156.7098580639088,1089.7732387092728,-1419.9672403786105,0.03871120894170404
3251,-1470.7898980814487,1320.5932653876325,-1421.8906054100735,0.03867249773276234
3252,-1435.1970202627033,1275.631346841802,-1423.1856668036237,0.038633825235029576
3253,-1652.0689390680511,1425.0459593787014,-1431.752517735514,0.038595191409794546
3254,-1632.6663749882182,1412.1109166588121,-1434.4723168734563,0.03855659621838475
3255,-1526.0259120106011,1351.683941340401,-1438.1529153776426,0.03851803962216637
3256,-1388.1253702425108,1261.0835801616738,-1435.7714289370588,0.0384795215825442
3257,-1451.558237814774,1268.2721585431827,-1439.1231130304184,0.03844104206096166
3258,-1423.5735806716752,1255.3823871144498,-1432.1782121331405,0.0384026010189007
3259,-1190.8760197819142,1141.5840131879424,-1426.942846329918,0.0383641984178818
3260,-1459.9847392507368,1302.7731595004911,-1430.0728784796822,0.03832583421946392
3261,-1439.3477876779396,1283.6318584519597,-1429.4705804299479,0.03828750838524446
3262,-1317.9856549331162,1191.8571032887448,-1428.2663930512729,0.03824922087685922
3263,-1394.929741559647,1277.6198277064318,-1424.3434351125636,0.038210971655982355
3264,-1478.7377051620572,1302.8251367747043,-1426.3663708487302,0.03817276068432637
3265,-1564.3700467289243,1390.630031152616,-1427.9053475999535,0.03813458792364205
3266,-1417.117095115558,1259.228063410372,-1431.2431250074258,0.03809645333571841
3267,-1475.200501038165,1331.1336673587768,-1429.037883905307,0.03805835688238269
3268,-1356.745507119293,1246.2136714128626,-1425.0442217869847,0.038020298525500304
3269,-1528.3964502669703,1320.230966844647,-1422.5332062087691,0.0379822782269748
3270,-1411.7345869353353,1276.8730579568903,-1422.4093218132223,0.037944295948747826
3271,-1357.117887976362,1237.0576922745277,-1425.2527570596856,0.03790635165279908
3272,-1406.6781382590948,1232.57709217273,-1424.7819196653131,0.037868445301146275
3273,-1511.97713340221,1329.2847556014733,-1428.5250623349702,0.03783057685584513
3274,-1304.9674278186153,1196.311618545743,-1426.2056534909643,0.037792746278989285
3275,-1473.323531268777,1305.1990208458515,-1425.1122496155012,0.03775495353271029
3276,-1200.476264945025,1126.8758432966831,-1419.3208100414288,0.03771719857917758
3277,-1473.776127331047,1291.7674182206981,-1419.17815996701,0.0376794813805984
3278,-1498.1392642104013,1284.7438084877397,-1420.1483485824356,0.0376418018992178
3279,-1347.6891928706802,1214.1261285804533,-1418.0576833972486,0.03760416009731858
